name,team,position,jersey_number,height,weight,age,birth_date,college,draft_year,draft_round,draft_pick,years_pro,games_played,games_started,twitter_handle,instagram_handle,twitter_followers,instagram_followers,wikipedia_url,career_highlights,awards,data_source,scraped_at,brand_power,proof,proximity,velocity,risk,total_gravity
Brayden Willis,49ers,TE,9.0,"6'4""",240,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:14:45.071321,600.0,0.0,1160.0,0.0,7850.0,11.7
Trent Williams,49ers,OT,71.0,"6'5""",320,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:14:45.070845,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Dee Winters,49ers,LB,53.0,"5'11""",227,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:14:45.071668,600.0,0.0,1050.0,0.0,6050.0,9.7
Nick Zakelj,49ers,OT,63.0,"6'6""",316,,,Fordham,,,,,,,,,,,,,,nfl.com,2025-07-20 21:14:45.071833,600.0,2500.0,1050.0,2000.0,6050.0,20.2
DAnthony Bell,seahawks,SAF,23.0,"6'1""",211,,,University of West Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.259254,600.0,2500.0,1050.0,2000.0,6050.0,20.2
AJ Barner,seahawks,TE,88.0,"6'6""",251,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.258926,600.0,0.0,1160.0,0.0,7250.0,11.1
Zy Alexander,seahawks,CB,17.0,"6'1""",187,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.258301,600.0,0.0,1050.0,0.0,4400.0,8.0
Elijah Arroyo,seahawks,TE,18.0,"6'5""",254,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.258658,600.0,0.0,1160.0,0.0,7850.0,11.7
Jake Bobo,seahawks,WR,19.0,"6'4""",207,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.259741,720.0,0.0,1050.0,0.0,6350.0,10.2
Quinton Bohanna,seahawks,DT,92.0,"6'4""",330,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.259886,600.0,0.0,1050.0,0.0,7250.0,10.8
Anthony Bradford,seahawks,G,75.0,"6'5""",332,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.260220,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Tyrone Broden,seahawks,WR,33.0,"6'5""",194,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.260358,720.0,0.0,1050.0,0.0,6050.0,10.0
Coby Bryant,seahawks,SAF,8.0,"6'1""",193,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.261501,600.0,2500.0,1050.0,2000.0,6350.0,20.5
Bryce Cabeldue,seahawks,G,77.0,"6'4""",306,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.261653,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Anthony Campbell,seahawks,DT,,"6'7""",300,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.261862,600.0,0.0,1050.0,0.0,7450.0,11.1
Zach Charbonnet,seahawks,RB,26.0,"6'1""",214,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.262157,600.0,0.0,1050.0,0.0,4510.0,8.1
Charles Cross,seahawks,OT,67.0,"6'5""",311,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.262655,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Michael Dickson,seahawks,P,4.0,"6'2""",208,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.263193,600.0,2500.0,1050.0,2000.0,6800.0,20.9
Nick Emmanwori,seahawks,SAF,3.0,"6'3""",220,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.263423,600.0,2500.0,1050.0,2000.0,6350.0,20.5
Seth Coleman,seahawks,LB,43.0,"6'3""",246,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.262402,600.0,0.0,1050.0,0.0,6050.0,9.7
Sam Darnold,seahawks,QB,14.0,"6'3""",225,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.262936,780.0,0.0,1160.0,0.0,8300.0,12.6
Noah Fant,seahawks,TE,87.0,"6'4""",249,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.264050,600.0,0.0,1160.0,0.0,7250.0,11.1
Luke Felix-Fualalo,seahawks,OL,,"6'8""",310,,,Hawaii,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.264355,600.0,2500.0,1050.0,2000.0,5950.0,20.1
AJ Finley,seahawks,SAF,30.0,"6'0""",188,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.264641,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Montorie Foster Jr,seahawks,WR,35.0,"5'11""",188,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.264888,720.0,0.0,1050.0,0.0,6050.0,10.0
Shaquill Griffin,seahawks,CB,,"6'0""",198,,,UCF,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.265419,600.0,0.0,1050.0,0.0,4000.0,7.6
Tyler Hall,seahawks,CB,33.0,"5'10""",190,,,Wyoming,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.265944,600.0,0.0,1050.0,0.0,4100.0,7.7
Johnathan Hankins,seahawks,DT,97.0,"6'3""",335,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.266280,600.0,0.0,1050.0,0.0,7250.0,10.8
Jalan Gaines,seahawks,LB,56.0,"6'3""",242,,,Illinois State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.265115,600.0,0.0,1050.0,0.0,6050.0,9.7
George Holani,seahawks,RB,36.0,"5'11""",210,,,Boise State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.267408,600.0,0.0,1050.0,0.0,4510.0,8.1
Derick Hall,seahawks,LB,58.0,"6'3""",254,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.265640,600.0,0.0,1050.0,0.0,6050.0,9.7
Christian Haynes,seahawks,G,64.0,"6'3""",318,,,Connecticut,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.266876,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Tory Horton,seahawks,WR,15.0,"6'2""",196,,,Colorado State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.267759,720.0,0.0,1050.0,0.0,6350.0,10.2
Shemar Jean-Charles,seahawks,CB,34.0,"5'10""",184,,,Appalachian State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.268510,600.0,0.0,1050.0,0.0,4100.0,7.7
Josh Jobe,seahawks,CB,29.0,"5'11""",190,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.268947,600.0,0.0,1050.0,0.0,4100.0,7.7
Jared Ivey,seahawks,LB,51.0,"6'6""",274,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.267990,600.0,0.0,1050.0,0.0,6050.0,9.7
DEryk Jackson,seahawks,LB,46.0,"6'1""",237,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.268292,600.0,0.0,1050.0,0.0,6050.0,9.7
Michael Jerrell,seahawks,OT,65.0,"6'5""",294,,,Findlay,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.268740,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Nick Kallerup,seahawks,TE,89.0,"6'5""",266,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.270332,600.0,0.0,1160.0,0.0,7250.0,11.1
Ernest Jones,seahawks,LB,13.0,"6'2""",230,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.269587,600.0,0.0,1050.0,0.0,6350.0,10.0
Josh Jones,seahawks,OT,74.0,"6'7""",339,,,Houston,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.270144,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Cooper Kupp,seahawks,WR,10.0,"6'2""",205,,,Eastern Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.271666,720.0,0.0,1050.0,0.0,6350.0,10.2
Amari Kight,seahawks,OT,79.0,"6'6""",299,,,UCF,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.270761,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Marshall Lang,seahawks,TE,49.0,"6'4""",249,,,Northwestern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.272164,600.0,0.0,1160.0,0.0,7550.0,11.4
Tyrice Knight,seahawks,LB,48.0,"6'0""",233,,,Texas-El Paso,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.271249,600.0,0.0,1050.0,0.0,6050.0,9.7
Sataoa Laumea,seahawks,G,63.0,"6'4""",319,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.272702,600.0,2500.0,1050.0,2000.0,6050.0,20.2
DeMarcus Lawrence,seahawks,DE,,"6'3""",254,,,Boise State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.272939,600.0,0.0,1050.0,0.0,7450.0,11.1
Drew Lock,seahawks,QB,2.0,"6'4""",228,,,Missouri,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.273268,780.0,0.0,1160.0,0.0,8300.0,12.6
Julian Love,seahawks,SAF,20.0,"5'11""",195,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.273489,600.0,2500.0,1050.0,2000.0,6350.0,20.5
Federico Maranges,seahawks,C,62.0,"6'3""",302,,,Florida Atlantic,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.274233,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Damien Martinez,seahawks,RB,22.0,"6'0""",217,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.274422,600.0,0.0,1050.0,0.0,4510.0,8.1
Kenny McIntosh,seahawks,RB,25.0,"6'0""",204,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.274774,600.0,0.0,1050.0,0.0,4510.0,8.1
Abraham Lucas,seahawks,OT,72.0,"6'6""",322,,,Washington State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.273741,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Boye Mafe,seahawks,LB,53.0,"6'4""",261,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.274000,600.0,0.0,1050.0,0.0,6050.0,9.7
Rylie Mills,seahawks,DT,98.0,"6'5""",290,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.275480,600.0,0.0,1050.0,0.0,7250.0,10.8
Mike Morris,seahawks,DE,94.0,"6'6""",295,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.276205,600.0,0.0,1050.0,0.0,7250.0,10.8
Byron Murphy II,seahawks,DT,91.0,"6'0""",306,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.276407,600.0,0.0,1050.0,0.0,7250.0,10.8
Jason Myers,seahawks,K,5.0,"5'10""",190,,,Marist,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.276710,600.0,2500.0,1050.0,2000.0,6800.0,20.9
Ty Okada,seahawks,SAF,39.0,"5'11""",193,,,Montana State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.277837,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Robbie Ouzts,seahawks,RB,40.0,"6'3""",274,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.279161,600.0,0.0,1050.0,0.0,4510.0,8.1
Uchenna Nwosu,seahawks,LB,7.0,"6'2""",265,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.277004,600.0,0.0,1050.0,0.0,6350.0,10.0
Olu Oluwatimi,seahawks,C,55.0,"6'3""",309,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.278358,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Brandon Pili,seahawks,DT,95.0,"6'3""",334,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.279458,600.0,0.0,1050.0,0.0,7250.0,10.8
Nehemiah Pritchett,seahawks,CB,28.0,"6'0""",190,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.279747,600.0,0.0,1050.0,0.0,4100.0,7.7
Patrick OConnell,seahawks,LB,52.0,"6'1""",227,,,Montana,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.277498,600.0,0.0,1050.0,0.0,6050.0,9.7
Connor OToole,seahawks,LB,57.0,"6'3""",248,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.278863,600.0,0.0,1050.0,0.0,6050.0,9.7
Jarran Reed,seahawks,DT,90.0,"6'3""",306,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.280319,600.0,0.0,1050.0,0.0,7250.0,10.8
Jerrick Reed II,seahawks,SAF,32.0,"5'9""",196,,,New Mexico,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.280552,600.0,2500.0,1050.0,2000.0,6050.0,20.2
John Rhys Plumlee,seahawks,WR,17.0,"6'0""",200,,,UCF,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.280893,720.0,0.0,1050.0,0.0,6350.0,10.2
Mason Richman,seahawks,G,78.0,"6'5""",307,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.281272,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Brady Russell,seahawks,FB,38.0,"6'3""",250,,,Colorado,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.281884,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Eric Saubert,seahawks,TE,81.0,"6'5""",253,,,Drake,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.282167,600.0,0.0,1160.0,0.0,7250.0,11.1
Steven Sims,seahawks,WR,84.0,"5'10""",190,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.282799,720.0,0.0,1050.0,0.0,5750.0,9.7
Josh Ross,seahawks,LB,47.0,"6'0""",229,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.281528,600.0,0.0,1050.0,0.0,6050.0,9.7
J.R. Singleton,seahawks,DT,70.0,"6'1""",299,,,Iowa State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.283160,600.0,0.0,1050.0,0.0,7550.0,11.2
Jamie Sheriff,seahawks,LB,44.0,"6'1""",254,,,South Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.282491,600.0,0.0,1050.0,0.0,6050.0,9.7
Jaxon Smith-Njigba,seahawks,WR,11.0,"6'0""",197,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.283907,720.0,0.0,1050.0,0.0,6350.0,10.2
Chris Stoll,seahawks,LS,41.0,"6'2""",255,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.284312,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Jalen Sundell,seahawks,C,61.0,"6'5""",300,,,North Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.284668,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Tyreke Smith,seahawks,LB,59.0,"6'3""",255,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.283364,600.0,0.0,1050.0,0.0,6050.0,9.7
Marquez Valdes-Scantling,seahawks,WR,1.0,"6'4""",206,,,University of South Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.285674,720.0,0.0,1050.0,0.0,6350.0,10.2
Kenneth Walker III,seahawks,RB,9.0,"5'9""",211,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.286044,600.0,0.0,1050.0,0.0,4840.0,8.4
Isas Waxter,seahawks,DB,36.0,"6'1""",205,,,Villanova,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.286299,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Drake Thomas,seahawks,LB,42.0,"5'11""",228,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.285017,600.0,0.0,1050.0,0.0,6050.0,9.7
WyKevious Thomas,seahawks,DL,69.0,"6'2""",301,,,South Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.285461,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Cody White,seahawks,WR,82.0,"6'3""",215,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.286863,720.0,0.0,1050.0,0.0,5750.0,9.7
Ricky White III,seahawks,WR,86.0,"6'1""",184,,,UNLV,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.287186,720.0,0.0,1050.0,0.0,5750.0,9.7
Leonard Williams,seahawks,DE,99.0,"6'5""",310,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.287461,600.0,0.0,1050.0,0.0,7250.0,10.8
Damarion Williams,seahawks,CB,37.0,"5'10""",183,,,Houston,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.287719,600.0,0.0,1050.0,0.0,4100.0,7.7
Devon Witherspoon,seahawks,CB,21.0,"6'0""",185,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.287978,600.0,0.0,1050.0,0.0,4100.0,7.7
Riq Woolen,seahawks,CB,27.0,"6'4""",210,,,Texas-San Antonio,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.288288,600.0,0.0,1050.0,0.0,4100.0,7.7
Jacardia Wright,seahawks,RB,31.0,"6'0""",220,,,Missouri State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.288738,600.0,0.0,1050.0,0.0,4510.0,8.1
Dareke Young,seahawks,WR,83.0,"6'2""",224,,,Lenoir Rhyne,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.288907,720.0,0.0,1050.0,0.0,5750.0,9.7
Grey Zabel,seahawks,G,76.0,"6'6""",316,,,North Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:11.289264,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Tucker Addington,steelers,LS,,"6'2""",228,,,Sam Houston State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.584143,600.0,2500.0,1050.0,2000.0,5950.0,20.1
Spencer Anderson,steelers,G,74.0,"6'5""",305,,,Maryland,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.584860,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Calvin Austin III,steelers,WR,19.0,"5'9""",162,,,Memphis,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.585132,720.0,0.0,1050.0,0.0,6350.0,10.2
Chris Boswell,steelers,K,9.0,"6'2""",185,,,Rice,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.587734,600.0,2500.0,1050.0,2000.0,6800.0,20.9
Calvin Anderson,steelers,OT,67.0,"6'5""",300,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.584432,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Beanie Bishop Jr.,steelers,CB,31.0,"5'9""",182,,,West Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.586673,600.0,0.0,1050.0,0.0,4100.0,7.7
Yahya Black,steelers,DE,78.0,"6'5""",336,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.587042,600.0,0.0,1050.0,0.0,7550.0,11.2
Keeanu Benton,steelers,DT,95.0,"6'4""",309,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.585581,600.0,0.0,1050.0,0.0,7250.0,10.8
Nick Broeker,steelers,G,64.0,"6'4""",305,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.588239,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Sebastian Castro,steelers,SAF,29.0,"5'11""",203,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.588805,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Domenique Davis,steelers,DT,69.0,"6'2""",326,,,UNC Pembroke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.589542,600.0,0.0,1050.0,0.0,7550.0,11.2
Brandin Echols,steelers,CB,26.0,"5'10""",179,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.590006,600.0,0.0,1050.0,0.0,4100.0,7.7
Carson Bruener,steelers,LB,44.0,"6'2""",226,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.588445,600.0,0.0,1050.0,0.0,6050.0,9.7
Daniel Ekuale,steelers,DT,96.0,"6'3""",300,,,Washington State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.590448,600.0,0.0,1050.0,0.0,7250.0,10.8
Dylan Cook,steelers,OT,60.0,"6'6""",305,,,Montana,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.589200,600.0,2500.0,1050.0,2000.0,6050.0,20.2
DeShon Elliott,steelers,SAF,25.0,"6'1""",210,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.590934,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Zach Frazier,steelers,C,54.0,"6'3""",310,,,West Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.592051,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Pat Freiermuth,steelers,TE,88.0,"6'5""",258,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.592365,600.0,0.0,1160.0,0.0,7250.0,11.1
Kenneth Gainwell,steelers,RB,21.0,"5'9""",200,,,Memphis,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.592653,600.0,0.0,1050.0,0.0,4510.0,8.1
JJ Galbreath,steelers,TE,87.0,"6'4""",240,,,South Dakota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.592846,600.0,0.0,1160.0,0.0,7250.0,11.1
Troy Fautanu,steelers,OT,76.0,"6'4""",317,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.591255,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Derrick Harmon,steelers,DT,99.0,"6'4""",313,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.593200,600.0,0.0,1050.0,0.0,7250.0,10.8
Connor Heyward,steelers,TE,83.0,"6'0""",230,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.594293,600.0,0.0,1160.0,0.0,7250.0,11.1
Cameron Heyward,steelers,DT,97.0,"6'5""",295,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.594128,600.0,0.0,1050.0,0.0,7250.0,10.8
Alex Highsmith,steelers,LB,56.0,"6'4""",242,,,Charlotte,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.594482,600.0,0.0,1050.0,0.0,6050.0,9.7
Malik Harrison,steelers,LB,50.0,"6'3""",247,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.593584,600.0,0.0,1050.0,0.0,6050.0,9.7
Nick Herbig,steelers,LB,51.0,"6'2""",240,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.593863,600.0,0.0,1050.0,0.0,6050.0,9.7
Will Howard,steelers,QB,18.0,"6'4""",235,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.595698,780.0,0.0,1160.0,0.0,8300.0,12.6
Evan Hull,steelers,RB,38.0,"5'10""",209,,,Northwestern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.596363,600.0,0.0,1050.0,0.0,4510.0,8.1
Max Hurleman,steelers,RB,34.0,"5'11""",200,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.596635,600.0,0.0,1050.0,0.0,4510.0,8.1
Cole Holcomb,steelers,LB,55.0,"6'1""",240,,,North Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.595219,600.0,0.0,1050.0,0.0,6050.0,9.7
DShawn Jamison,steelers,DB,5.0,"5'9""",186,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.596993,600.0,2500.0,1050.0,2000.0,6350.0,20.5
Devin Harper,steelers,LB,40.0,"6'0""",234,,,Oklahoma State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.593370,600.0,0.0,1050.0,0.0,6050.0,9.7
Brandon Johnson,steelers,WR,11.0,"6'2""",195,,,UCF,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.597514,720.0,0.0,1050.0,0.0,6350.0,10.2
Kaleb Johnson,steelers,RB,20.0,"6'0""",225,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.597781,600.0,0.0,1050.0,0.0,4840.0,8.4
Quindell Johnson,steelers,DB,,"6'1""",205,,,Memphis,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.598233,600.0,2500.0,1050.0,2000.0,5950.0,20.1
Cameron Johnston,steelers,P,5.0,"5'11""",194,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.598401,600.0,2500.0,1050.0,2000.0,6800.0,20.9
Steven Jones,steelers,G,79.0,"6'5""",340,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.599127,600.0,2500.0,1050.0,2000.0,6050.0,20.2
DeMarvin Leal,steelers,DE,98.0,"6'4""",290,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.600398,600.0,0.0,1050.0,0.0,7250.0,10.8
Miles Killebrew,steelers,SAF,28.0,"6'2""",222,,,Southern Utah State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.599700,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Christian Kuntz,steelers,LS,46.0,"6'1""",228,,,Duquesne,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.599943,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Broderick Jones,steelers,OT,77.0,"6'5""",311,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.598836,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Donte Kent,steelers,CB,34.0,"5'10""",189,,,Central Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.599391,600.0,0.0,1050.0,0.0,4100.0,7.7
Logan Lee,steelers,DT,91.0,"6'5""",286,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.600666,600.0,0.0,1050.0,0.0,7250.0,10.8
Montana Lemonious-Craig,steelers,WR,21.0,"6'2""",194,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.600944,720.0,0.0,1050.0,0.0,6050.0,10.0
Isaiahh Loudermilk,steelers,DE,92.0,"6'7""",293,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.601807,600.0,0.0,1050.0,0.0,7250.0,10.8
Dean Lowry,steelers,DT,94.0,"6'6""",296,,,Northwestern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.602205,600.0,0.0,1050.0,0.0,7250.0,10.8
Ryan McCollum,steelers,C,62.0,"6'5""",300,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:15:34.602599,600.0,2500.0,1050.0,2000.0,6050.0,20.2
